mID,mName,mSubType,mRarity
14081,+1 카를린의 전쟁단검,2,4
14082,+2 카를린의 전쟁단검,2,4
14083,+3 카를린의 전쟁단검,2,4
14084,+4 카를린의 전쟁단검,2,4
14085,+5 카를린의 전쟁단검,2,4
14086,+6 카를린의 전쟁단검,2,4
14087,+7 카를린의 전쟁단검,2,4
14088,+8 카를린의 전쟁단검,2,4
14089,+9 카를린의 전쟁단검,2,4
14090,+10 카를린의 전쟁단검,2,4
14091,+11 카를린의 전쟁단검,2,4
14092,+12 카를린의 전쟁단검,2,4
14093,+13 카를린의 전쟁단검,2,4
14100,+0 그리헨텔의 크리스,80,4
14101,+1 그리헨텔의 크리스,80,4
14102,+2 그리헨텔의 크리스,80,4
14103,+3 그리헨텔의 크리스,80,4
14104,+4 그리헨텔의 크리스,80,4
14105,+5 그리헨텔의 크리스,80,4
14106,+6 그리헨텔의 크리스,80,4
14107,+7 그리헨텔의 크리스,80,4
14108,+8 그리헨텔의 크리스,80,4
14109,+9 그리헨텔의 크리스,80,4
14110,+10 그리헨텔의 크리스,80,4
14111,+11 그리헨텔의 크리스,80,4
14112,+12 그리헨텔의 크리스,80,4
14113,+13 그리헨텔의 크리스,80,4
14120,+0 크리스의 전쟁단검,80,4
14121,+1 크리스의 전쟁단검,80,4
14122,+2 크리스의 전쟁단검,80,4
14123,+3 크리스의 전쟁단검,80,4
14124,+4 크리스의 전쟁단검,80,4
14125,+5 크리스의 전쟁단검,80,4
14126,+6 크리스의 전쟁단검,80,4
14127,+7 크리스의 전쟁단검,80,4
14128,+8 크리스의 전쟁단검,80,4
14129,+9 크리스의 전쟁단검,80,4
14130,+10 크리스의 전쟁단검,80,4
14131,+11 크리스의 전쟁단검,80,4
14132,+12 크리스의 전쟁단검,80,4
14133,+13 크리스의 전쟁단검,80,4
14140,+0 인페르노 어쌔신의 전쟁단검,80,4
14141,+1 인페르노 어쌔신의 전쟁단검,80,4
14142,+2 인페르노 어쌔신의 전쟁단검,80,4
14143,+3 인페르노 어쌔신의 전쟁단검,80,4
14144,+4 인페르노 어쌔신의 전쟁단검,80,4
14145,+5 인페르노 어쌔신의 전쟁단검,80,4
14146,+6 인페르노 어쌔신의 전쟁단검,80,4
14147,+7 인페르노 어쌔신의 전쟁단검,80,4
14148,+8 인페르노 어쌔신의 전쟁단검,80,4
14149,+9 인페르노 어쌔신의 전쟁단검,80,4
14150,+10 인페르노 어쌔신의 전쟁단검,80,4
14151,+11 인페르노 어쌔신의 전쟁단검,80,4
14152,+12 인페르노 어쌔신의 전쟁단검,80,4
14153,+13 인페르노 어쌔신의 전쟁단검,80,4
14160,+0 여명의 그리헨텔 단검,2,4
14161,+1 여명의 그리헨텔 단검,2,4
14162,+2 여명의 그리헨텔 단검,2,4
14163,+3 여명의 그리헨텔 단검,2,4
14164,+4 여명의 그리헨텔 단검,2,4
14165,+5 여명의 그리헨텔 단검,2,4
14166,+6 여명의 그리헨텔 단검,2,4
14167,+7 여명의 그리헨텔 단검,2,4
14168,+8 여명의 그리헨텔 단검,2,4
14169,+9 여명의 그리헨텔 단검,2,4
14170,+10 여명의 그리헨텔 단검,2,4
14171,+11 여명의 그리헨텔 단검,2,4
14172,+12 여명의 그리헨텔 단검,2,4
14173,+13 여명의 그리헨텔 단검,2,4
14180,+0 여명의 그리헨텔 크리스,80,4
14181,+1 여명의 그리헨텔 크리스,80,4
14182,+2 여명의 그리헨텔 크리스,80,4
14183,+3 여명의 그리헨텔 크리스,80,4
14184,+4 여명의 그리헨텔 크리스,80,4
14185,+5 여명의 그리헨텔 크리스,80,4
14186,+6 여명의 그리헨텔 크리스,80,4
14187,+7 여명의 그리헨텔 크리스,80,4
14188,+8 여명의 그리헨텔 크리스,80,4
14189,+9 여명의 그리헨텔 크리스,80,4
14190,+10 여명의 그리헨텔 크리스,80,4
14191,+11 여명의 그리헨텔 크리스,80,4
14192,+12 여명의 그리헨텔 크리스,80,4
14193,+13 여명의 그리헨텔 크리스,80,4
14200,+0 불굴의 용수호자 단검,2,4
14201,+1 불굴의 용수호자 단검,2,4
14202,+2 불굴의 용수호자 단검,2,4
14203,+3 불굴의 용수호자 단검,2,4
14204,+4 불굴의 용수호자 단검,2,4
14205,+5 불굴의 용수호자 단검,2,4
14206,+6 불굴의 용수호자 단검,2,4
14207,+7 불굴의 용수호자 단검,2,4
14208,+8 불굴의 용수호자 단검,2,4
14209,+9 불굴의 용수호자 단검,2,4
14210,+10 불굴의 용수호자 단검,2,4
14211,+11 불굴의 용수호자 단검,2,4
14212,+12 불굴의 용수호자 단검,2,4
14213,+13 불굴의 용수호자 단검,2,4
14220,+0 불굴의 용수호자 크리스,80,4
14221,+1 불굴의 용수호자 크리스,80,4
14222,+2 불굴의 용수호자 크리스,80,4
14223,+3 불굴의 용수호자 크리스,80,4
14224,+4 불굴의 용수호자 크리스,80,4
14225,+5 불굴의 용수호자 크리스,80,4
14226,+6 불굴의 용수호자 크리스,80,4
14227,+7 불굴의 용수호자 크리스,80,4
14228,+8 불굴의 용수호자 크리스,80,4
14229,+9 불굴의 용수호자 크리스,80,4
14230,+10 불굴의 용수호자 크리스,80,4
14231,+11 불굴의 용수호자 크리스,80,4
14232,+12 불굴의 용수호자 크리스,80,4
14233,+13 불굴의 용수호자 크리스,80,4
14240,+0 황혼의 메테오스 단검,2,4
14241,+1 황혼의 메테오스 단검,2,4
14242,+2 황혼의 메테오스 단검,2,4
14243,+3 황혼의 메테오스 단검,2,4
14244,+4 황혼의 메테오스 단검,2,4
14245,+5 황혼의 메테오스 단검,2,4
14246,+6 황혼의 메테오스 단검,2,4
14247,+7 황혼의 메테오스 단검,2,4
14248,+8 황혼의 메테오스 단검,2,4
14249,+9 황혼의 메테오스 단검,2,4
14250,+10 황혼의 메테오스 단검,2,4
14251,+11 황혼의 메테오스 단검,2,4
14252,+12 황혼의 메테오스 단검,2,4
14253,+13 황혼의 메테오스 단검,2,4
14260,+0 황혼의 메테오스 크리스,80,4
14261,+1 황혼의 메테오스 크리스,80,4
14262,+2 황혼의 메테오스 크리스,80,4
14263,+3 황혼의 메테오스 크리스,80,4
14264,+4 황혼의 메테오스 크리스,80,4
14265,+5 황혼의 메테오스 크리스,80,4
14266,+6 황혼의 메테오스 크리스,80,4
14267,+7 황혼의 메테오스 크리스,80,4
14268,+8 황혼의 메테오스 크리스,80,4
14269,+9 황혼의 메테오스 크리스,80,4
14270,+10 황혼의 메테오스 크리스,80,4
14271,+11 황혼의 메테오스 크리스,80,4
14272,+12 황혼의 메테오스 크리스,80,4
14273,+13 황혼의 메테오스 크리스,80,4
14280,+0 바다의 헤라켄의 전쟁단검,2,4
14281,+1 바다의 헤라켄의 전쟁단검,2,4
14282,+2 바다의 헤라켄의 전쟁단검,2,4
14283,+3 바다의 헤라켄의 전쟁단검,2,4
14284,+4 바다의 헤라켄의 전쟁단검,2,4
14285,+5 바다의 헤라켄의 전쟁단검,2,4
14286,+6 바다의 헤라켄의 전쟁단검,2,4
14287,+7 바다의 헤라켄의 전쟁단검,2,4
14288,+8 바다의 헤라켄의 전쟁단검,2,4
14289,+9 바다의 헤라켄의 전쟁단검,2,4
14290,+10 바다의 헤라켄의 전쟁단검,2,4
14291,+11 바다의 헤라켄의 전쟁단검,2,4
14292,+12 바다의 헤라켄의 전쟁단검,2,4
14293,+13 바다의 헤라켄의 전쟁단검,2,4
14300,+0 대지의 가이아스의 크리스,80,4
14301,+1 대지의 가이아스의 크리스,80,4
14302,+2 대지의 가이아스의 크리스,80,4
14303,+3 대지의 가이아스의 크리스,80,4
14304,+4 대지의 가이아스의 크리스,80,4
14305,+5 대지의 가이아스의 크리스,80,4
14306,+6 대지의 가이아스의 크리스,80,4
14307,+7 대지의 가이아스의 크리스,80,4
14308,+8 대지의 가이아스의 크리스,80,4
14309,+9 대지의 가이아스의 크리스,80,4
14310,+10 대지의 가이아스의 크리스,80,4
14311,+11 대지의 가이아스의 크리스,80,4
14312,+12 대지의 가이아스의 크리스,80,4
14313,+13 대지의 가이아스의 크리스,80,4
14320,+0 관우의 전쟁단검,2,4
14321,+1 관우의 전쟁단검,2,4
14322,+2 관우의 전쟁단검,2,4
14323,+3 관우의 전쟁단검,2,4
14324,+4 관우의 전쟁단검,2,4
14325,+5 관우의 전쟁단검,2,4
14326,+6 관우의 전쟁단검,2,4
14327,+7 관우의 전쟁단검,2,4
14328,+8 관우의 전쟁단검,2,4
14329,+9 관우의 전쟁단검,2,4
14330,+10 관우의 전쟁단검,2,4
14331,+11 관우의 전쟁단검,2,4
14332,+12 관우의 전쟁단검,2,4
14333,+13 관우의 전쟁단검,2,4
14340,+0 초선의 전쟁단검,80,4
14341,+1 초선의 전쟁단검,80,4
14342,+2 초선의 전쟁단검,80,4
14343,+3 초선의 전쟁단검,80,4
14344,+4 초선의 전쟁단검,80,4
14345,+5 초선의 전쟁단검,80,4
14346,+6 초선의 전쟁단검,80,4
14347,+7 초선의 전쟁단검,80,4
14348,+8 초선의 전쟁단검,80,4
14349,+9 초선의 전쟁단검,80,4
14350,+10 초선의 전쟁단검,80,4
14351,+11 초선의 전쟁단검,80,4
14352,+12 초선의 전쟁단검,80,4
14353,+13 초선의 전쟁단검,80,4
15000,+0 아벨루스 단검,2,5
15001,+1 아벨루스 단검,2,5
15002,+2 아벨루스 단검,2,5
15003,+3 아벨루스 단검,2,5
15004,+4 아벨루스 단검,2,5
15005,+5 아벨루스 단검,2,5
15006,+6 아벨루스 단검,2,5
15007,+7 아벨루스 단검,2,5
15008,+8 아벨루스 단검,2,5
15009,+9 아벨루스 단검,2,5
15010,+10 아벨루스 단검,2,5
15011,+11 아벨루스 단검,2,5
15012,+12 아벨루스 단검,2,5
15013,+13 아벨루스 단검,2,5
15020,+0 광휘의 그리헨텔 단검,2,5
15021,+1 광휘의 그리헨텔 단검,2,5
15022,+2 광휘의 그리헨텔 단검,2,5
15023,+3 광휘의 그리헨텔 단검,2,5
15024,+4 광휘의 그리헨텔 단검,2,5
15025,+5 광휘의 그리헨텔 단검,2,5
15026,+6 광휘의 그리헨텔 단검,2,5
15027,+7 광휘의 그리헨텔 단검,2,5
15028,+8 광휘의 그리헨텔 단검,2,5
15029,+9 광휘의 그리헨텔 단검,2,5
15030,+10 광휘의 그리헨텔 단검,2,5
15031,+11 광휘의 그리헨텔 단검,2,5
15032,+12 광휘의 그리헨텔 단검,2,5
15033,+13 광휘의 그리헨텔 단검,2,5
15040,+0 칠흑의 메테오스 단검,2,5
15041,+1 칠흑의 메테오스 단검,2,5
15042,+2 칠흑의 메테오스 단검,2,5
15043,+3 칠흑의 메테오스 단검,2,5
15044,+4 칠흑의 메테오스 단검,2,5
15045,+5 칠흑의 메테오스 단검,2,5
15046,+6 칠흑의 메테오스 단검,2,5
15047,+7 칠흑의 메테오스 단검,2,5
15048,+8 칠흑의 메테오스 단검,2,5
15049,+9 칠흑의 메테오스 단검,2,5
15050,+10 칠흑의 메테오스 단검,2,5
15051,+11 칠흑의 메테오스 단검,2,5
15052,+12 칠흑의 메테오스 단검,2,5
15053,+13 칠흑의 메테오스 단검,2,5
15500,+0 아벨루스 대거,80,5
15501,+1 아벨루스 대거,80,5
15502,+2 아벨루스 대거,80,5
15503,+3 아벨루스 대거,80,5
15504,+4 아벨루스 대거,80,5
15505,+5 아벨루스 대거,80,5
15506,+6 아벨루스 대거,80,5
15507,+7 아벨루스 대거,80,5
15508,+8 아벨루스 대거,80,5
15509,+9 아벨루스 대거,80,5
15510,+10 아벨루스 대거,80,5
15511,+11 아벨루스 대거,80,5
15512,+12 아벨루스 대거,80,5
15513,+13 아벨루스 대거,80,5
15520,+0 광휘의 그리헨텔 대거,80,5
15521,+1 광휘의 그리헨텔 대거,80,5
15522,+2 광휘의 그리헨텔 대거,80,5
15523,+3 광휘의 그리헨텔 대거,80,5
15524,+4 광휘의 그리헨텔 대거,80,5
15525,+5 광휘의 그리헨텔 대거,80,5
15526,+6 광휘의 그리헨텔 대거,80,5
15527,+7 광휘의 그리헨텔 대거,80,5
15528,+8 광휘의 그리헨텔 대거,80,5
15529,+9 광휘의 그리헨텔 대거,80,5
15530,+10 광휘의 그리헨텔 대거,80,5
15531,+11 광휘의 그리헨텔 대거,80,5
15532,+12 광휘의 그리헨텔 대거,80,5
15533,+13 광휘의 그리헨텔 대거,80,5
15540,+0 칠흑의 메테오스 대거,80,5
15541,+1 칠흑의 메테오스 대거,80,5
15542,+2 칠흑의 메테오스 대거,80,5
15543,+3 칠흑의 메테오스 대거,80,5
15544,+4 칠흑의 메테오스 대거,80,5
15545,+5 칠흑의 메테오스 대거,80,5
15546,+6 칠흑의 메테오스 대거,80,5
15547,+7 칠흑의 메테오스 대거,80,5
15548,+8 칠흑의 메테오스 대거,80,5
15549,+9 칠흑의 메테오스 대거,80,5
15550,+10 칠흑의 메테오스 대거,80,5
15551,+11 칠흑의 메테오스 대거,80,5
15552,+12 칠흑의 메테오스 대거,80,5
15553,+13 칠흑의 메테오스 대거,80,5
17000,+0 제롬의 전투단검,80,3
17001,+1 제롬의 전투단검,80,3
17002,+2 제롬의 전투단검,80,3
17003,+3 제롬의 전투단검,80,3
17004,+4 제롬의 전투단검,80,3
17005,+5 제롬의 전투단검,80,3
17006,+6 제롬의 전투단검,80,3
17007,+7 제롬의 전투단검,80,3
17008,+8 제롬의 전투단검,80,3
17009,+9 제롬의 전투단검,80,3
17010,+10 제롬의 전투단검,80,3
17011,+11 제롬의 전투단검,80,3
17012,+12 제롬의 전투단검,80,3
17013,+13 제롬의 전투단검,80,3
17020,+0 아크 데빌리스 어쌔신의 퇴마단검,80,3
17021,+1 아크 데빌리스 어쌔신의 퇴마단검,80,3
17022,+2 아크 데빌리스 어쌔신의 퇴마단검,80,3
17023,+3 아크 데빌리스 어쌔신의 퇴마단검,80,3
17024,+4 아크 데빌리스 어쌔신의 퇴마단검,80,3
17025,+5 아크 데빌리스 어쌔신의 퇴마단검,80,3
17026,+6 아크 데빌리스 어쌔신의 퇴마단검,80,3
17027,+7 아크 데빌리스 어쌔신의 퇴마단검,80,3
17028,+8 아크 데빌리스 어쌔신의 퇴마단검,80,3
17029,+9 아크 데빌리스 어쌔신의 퇴마단검,80,3
17030,+10 아크 데빌리스 어쌔신의 퇴마단검,80,3
17031,+11 아크 데빌리스 어쌔신의 퇴마단검,80,3
17032,+12 아크 데빌리스 어쌔신의 퇴마단검,80,3
17033,+13 아크 데빌리스 어쌔신의 퇴마단검,80,3
17040,+0 아크 데빌리스 어쌔신의 전투단검,80,3
17041,+1 아크 데빌리스 어쌔신의 전투단검,80,3
17042,+2 아크 데빌리스 어쌔신의 전투단검,80,3
17043,+3 아크 데빌리스 어쌔신의 전투단검,80,3
17044,+4 아크 데빌리스 어쌔신의 전투단검,80,3
17045,+5 아크 데빌리스 어쌔신의 전투단검,80,3
17046,+6 아크 데빌리스 어쌔신의 전투단검,80,3
17047,+7 아크 데빌리스 어쌔신의 전투단검,80,3
17048,+8 아크 데빌리스 어쌔신의 전투단검,80,3
17049,+9 아크 데빌리스 어쌔신의 전투단검,80,3
17050,+10 아크 데빌리스 어쌔신의 전투단검,80,3
17051,+11 아크 데빌리스 어쌔신의 전투단검,80,3
17052,+12 아크 데빌리스 어쌔신의 전투단검,80,3
17053,+13 아크 데빌리스 어쌔신의 전투단검,80,3
17060,+0 바다의 헤라켄의 전투단검,2,3
17061,+1 바다의 헤라켄의 전투단검,2,3
17062,+2 바다의 헤라켄의 전투단검,2,3
17063,+3 바다의 헤라켄의 전투단검,2,3
17064,+4 바다의 헤라켄의 전투단검,2,3
17065,+5 바다의 헤라켄의 전투단검,2,3
17066,+6 바다의 헤라켄의 전투단검,2,3
17067,+7 바다의 헤라켄의 전투단검,2,3
17068,+8 바다의 헤라켄의 전투단검,2,3
17069,+9 바다의 헤라켄의 전투단검,2,3
17070,+10 바다의 헤라켄의 전투단검,2,3
17071,+11 바다의 헤라켄의 전투단검,2,3
17072,+12 바다의 헤라켄의 전투단검,2,3
17073,+13 바다의 헤라켄의 전투단검,2,3
17080,+0 대지의 가이아스의 전투크리스,80,3
17081,+1 대지의 가이아스의 전투크리스,80,3
17082,+2 대지의 가이아스의 전투크리스,80,3
17083,+3 대지의 가이아스의 전투크리스,80,3
17084,+4 대지의 가이아스의 전투크리스,80,3
17085,+5 대지의 가이아스의 전투크리스,80,3
17086,+6 대지의 가이아스의 전투크리스,80,3
17087,+7 대지의 가이아스의 전투크리스,80,3
17088,+8 대지의 가이아스의 전투크리스,80,3
17089,+9 대지의 가이아스의 전투크리스,80,3
17090,+10 대지의 가이아스의 전투크리스,80,3
17091,+11 대지의 가이아스의 전투크리스,80,3
17092,+12 대지의 가이아스의 전투크리스,80,3
17093,+13 대지의 가이아스의 전투크리스,80,3
17100,+0 관우의 전투단검,2,3
17101,+1 관우의 전투단검,2,3
17102,+2 관우의 전투단검,2,3
17103,+3 관우의 전투단검,2,3
17104,+4 관우의 전투단검,2,3
17105,+5 관우의 전투단검,2,3
17106,+6 관우의 전투단검,2,3
17107,+7 관우의 전투단검,2,3
17108,+8 관우의 전투단검,2,3
17109,+9 관우의 전투단검,2,3
17110,+10 관우의 전투단검,2,3
17111,+11 관우의 전투단검,2,3
17112,+12 관우의 전투단검,2,3
17113,+13 관우의 전투단검,2,3
17120,+0 초선의 전투단검,80,3
17121,+1 초선의 전투단검,80,3
17122,+2 초선의 전투단검,80,3
17123,+3 초선의 전투단검,80,3
17124,+4 초선의 전투단검,80,3
17125,+5 초선의 전투단검,80,3
17126,+6 초선의 전투단검,80,3
17127,+7 초선의 전투단검,80,3
17128,+8 초선의 전투단검,80,3
17129,+9 초선의 전투단검,80,3
17130,+10 초선의 전투단검,80,3
17131,+11 초선의 전투단검,80,3
17132,+12 초선의 전투단검,80,3
17133,+13 초선의 전투단검,80,3
20000,+0 훈련용 장검,3,0
20001,+1 훈련용 장검,3,0
20002,+2 훈련용 장검,3,0
20003,+3 훈련용 장검,3,0
20004,+4 훈련용 장검,3,0
20005,+5 훈련용 장검,3,0
20006,+6 훈련용 장검,3,0
20007,+7 훈련용 장검,3,0
20008,+8 훈련용 장검,3,0
20009,+9 훈련용 장검,3,0
20010,+10 훈련용 장검,3,0
20011,+11 훈련용 장검,3,0
20012,+12 훈련용 장검,3,0
20013,+13 훈련용 장검,3,0
20020,+0 세이버,3,0
20021,+1 세이버,3,0
20022,+2 세이버,3,0
20023,+3 세이버,3,0
20024,+4 세이버,3,0
20025,+5 세이버,3,0
20026,+6 세이버,3,0
20027,+7 세이버,3,0
20028,+8 세이버,3,0
20029,+9 세이버,3,0
20030,+10 세이버,3,0
20031,+11 세이버,3,0
20032,+12 세이버,3,0
20033,+13 세이버,3,0
20040,+0 골각검,3,0
20041,+1 골각검,3,0
20042,+2 골각검,3,0
20043,+3 골각검,3,0
20044,+4 골각검,3,0
20045,+5 골각검,3,0
20046,+6 골각검,3,0
20047,+7 골각검,3,0
20048,+8 골각검,3,0
20049,+9 골각검,3,0
20050,+10 골각검,3,0
20051,+11 골각검,3,0
20052,+12 골각검,3,0
20053,+13 골각검,3,0
20060,+0 용아검,3,0
20061,+1 용아검,3,0
20062,+2 용아검,3,0
20063,+3 용아검,3,0
20064,+4 용아검,3,0
20065,+5 용아검,3,0
20066,+6 용아검,3,0
20067,+7 용아검,3,0
20068,+8 용아검,3,0
20069,+9 용아검,3,0
20070,+10 용아검,3,0
20071,+11 용아검,3,0
20072,+12 용아검,3,0
20073,+13 용아검,3,0
20080,+0 터크,3,0
20081,+1 터크,3,0
20082,+2 터크,3,0
20083,+3 터크,3,0
20084,+4 터크,3,0
20085,+5 터크,3,0
20086,+6 터크,3,0
20087,+7 터크,3,0
20088,+8 터크,3,0
20089,+9 터크,3,0
20090,+10 터크,3,0
20091,+11 터크,3,0
20092,+12 터크,3,0
20093,+13 터크,3,0
20100,+0 방랑자의 검,3,0
20101,+1 방랑자의 검,3,0
20102,+2 방랑자의 검,3,0
20103,+3 방랑자의 검,3,0
20104,+4 방랑자의 검,3,0
20105,+5 방랑자의 검,3,0
20106,+6 방랑자의 검,3,0
